
Data Source:  https://wcc.sc.egov.usda.gov/nwcc/tabget?state=CO
#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 825: Tower, CO
# 
# Data items provided in this file:
#
# Element Name                Value Type  Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent       Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Precipitation Accumulation  Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Air Temperature Maximum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Minimum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMIN          Minimum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Average     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TAVG          Average air temperature - sub-hourly sampling frequency                                            
# Precipitation Increment     Value       None           Day                           N/A        Inches              N/A           PRCP          Total precipitation                                                                                
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Tower (825) 
# Colorado  SNOTEL Site - 10500 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: Jul 9, 2021 12:46:31 PM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Precipitation Accumulation (in) Start of Day Values,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Air Temperature Average (degF),Precipitation Increment (in)
1988-09-01,0.0,49.3,67,43,51,0.00
1988-09-02,0.0,49.3,67,40,52,0.00
1988-09-03,0.0,49.3,63,34,49,0.00
1988-09-04,0.0,49.3,63,35,48,0.00
1988-09-05,0.0,49.3,65,40,53,0.00
1988-09-06,0.0,49.3,65,44,54,0.00
1988-09-07,0.0,49.3,67,44,54,0.00
1988-09-08,0.0,49.3,67,42,53,0.00
1988-09-09,0.0,49.3,68,47,56,0.00
1988-09-10,0.0,49.3,57,38,46,0.30
1988-09-11,0.0,49.6,38,29,33,0.80
1988-09-12,0.5,50.4,39,28,32,0.70
1988-09-13,1.0,51.1,42,29,33,0.20
1988-09-14,1.0,51.3,39,28,31,0.20
1988-09-15,1.1,51.5,38,28,32,0.00
1988-09-16,0.8,51.5,56,32,42,0.00
1988-09-17,0.6,51.5,57,38,47,0.00
1988-09-18,0.4,51.5,45,18,34,0.00
1988-09-19,0.0,51.5,49,16,33,0.00
1988-09-20,0.0,51.5,59,-58,45,0.00
1988-09-21,0.0,51.5,56,34,43,0.00
1988-09-22,0.0,51.5,40,31,33,0.20
1988-09-23,0.0,51.7,49,30,38,0.00
1988-09-24,0.0,51.7,53,32,42,0.00
1988-09-25,0.0,51.7,55,36,44,0.00
1988-09-26,0.0,51.7,57,36,45,0.00
1988-09-27,0.0,51.7,55,28,39,0.20
1988-09-28,0.0,51.9,26,20,22,0.10
1988-09-29,0.0,52.0,45,20,33,0.00
1988-09-30,0.0,52.0,53,30,40,0.00
1988-10-01,0.0,0.0,51,33,41,0.00
1988-10-02,0.0,0.0,58,37,46,0.00
1988-10-03,0.0,0.0,58,39,46,0.00
1988-10-04,0.0,0.0,54,34,42,0.00
1988-10-05,0.0,0.0,49,32,38,0.10
1988-10-06,0.0,0.1,49,30,37,0.00
1988-10-07,0.0,0.1,49,32,38,0.00
1988-10-08,0.0,0.1,48,31,37,0.00
1988-10-09,0.0,0.1,40,28,32,0.00
1988-10-10,0.0,0.1,51,27,38,0.00
1988-10-11,0.0,0.1,54,35,43,0.00
1988-10-12,0.0,0.1,53,34,41,0.10
1988-10-13,0.0,0.2,45,29,35,0.00
1988-10-14,0.0,0.2,50,32,38,0.00
1988-10-15,0.0,0.2,46,30,36,0.00
1988-10-16,0.0,0.2,45,30,36,0.00
1988-10-17,0.0,0.2,48,32,39,0.00
1988-10-18,0.0,0.2,49,33,38,0.00
1988-10-19,0.0,0.2,41,30,33,0.20
1988-10-20,0.0,0.4,44,26,34,0.00
1988-10-21,0.0,0.4,50,29,38,0.00
1988-10-22,0.0,0.4,46,31,37,0.00
1988-10-23,0.0,0.4,46,26,35,0.00
1988-10-24,0.0,0.4,47,28,37,0.00
1988-10-25,0.0,0.4,47,30,36,0.00
1988-10-26,0.0,0.4,49,28,38,0.00
1988-10-27,0.0,0.4,43,28,34,0.00
1988-10-28,0.0,0.4,47,29,37,0.00
1988-10-29,0.0,0.4,44,30,35,0.00
1988-10-30,0.0,0.4,45,27,34,0.00
1988-10-31,0.0,0.4,46,24,34,0.00
1988-11-01,0.0,0.4,45,30,35,0.00
1988-11-02,0.0,0.4,35,27,31,0.30
1988-11-03,0.2,0.7,30,23,28,0.90
1988-11-04,1.5,1.6,24,17,20,0.50
1988-11-05,1.8,2.1,26,15,19,0.00
1988-11-06,1.8,2.1,39,19,29,0.00
1988-11-07,1.8,2.1,33,15,24,0.00
1988-11-08,1.8,2.1,32,20,25,1.10
1988-11-09,3.1,3.2,22,-60,16,0.60
1988-11-10,4.0,3.8,25,17,23,0.30
1988-11-11,4.5,4.1,26,24,25,1.30
1988-11-12,5.6,5.4,20,11,16,0.10
1988-11-13,5.8,5.5,31,20,25,0.20
1988-11-14,6.1,5.7,33,17,27,0.40
1988-11-15,6.5,6.1,19,6,11,0.30
1988-11-16,6.8,6.4,11,5,8,0.30
1988-11-17,7.1,6.7,18,9,14,0.60
1988-11-18,7.9,7.3,27,-2,11,0.10
1988-11-19,8.0,7.4,18,2,6,0.10
1988-11-20,8.1,7.5,19,4,10,0.00
1988-11-21,8.2,7.5,13,9,11,0.10
1988-11-22,8.3,7.6,23,9,17,0.00
1988-11-23,8.3,7.6,36,19,28,0.00
1988-11-24,8.4,7.6,27,4,12,0.40
1988-11-25,9.0,8.0,18,6,9,0.10
1988-11-26,9.2,8.1,7,1,4,0.40
1988-11-27,9.7,8.5,6,-4,-1,0.30
1988-11-28,10.0,8.8,15,7,10,0.70
1988-11-29,11.2,9.5,9,3,5,0.80
1988-11-30,12.5,10.3,16,6,10,0.20
1988-12-01,12.8,10.5,32,11,22,0.10
1988-12-02,12.9,10.6,35,18,25,0.00
1988-12-03,13.0,10.6,50,21,30,0.00
1988-12-04,13.1,10.6,30,22,24,0.00
1988-12-05,13.2,10.6,35,14,24,0.10
1988-12-06,13.3,10.7,23,7,15,0.10
1988-12-07,13.5,10.8,17,4,11,0.20
1988-12-08,13.7,11.0,24,-60,8,0.10
1988-12-09,13.8,11.1,18,6,13,0.00
1988-12-10,13.8,11.1,26,12,16,0.00
1988-12-11,13.8,11.1,19,9,13,0.20
1988-12-12,14.1,11.3,22,11,18,0.00
1988-12-13,14.1,11.3,27,14,22,0.00
1988-12-14,14.2,11.3,20,0,11,0.50
1988-12-15,14.9,11.8,16,-1,8,0.20
1988-12-16,15.2,12.0,27,8,16,0.00
1988-12-17,15.2,12.0,43,16,25,0.00
1988-12-18,15.3,12.0,35,19,25,0.00
1988-12-19,15.4,12.0,25,10,17,1.00
1988-12-20,17.1,13.0,12,7,10,0.20
1988-12-21,17.5,13.2,20,2,14,0.50
1988-12-22,18.3,13.7,6,1,3,0.40
1988-12-23,19.3,14.1,14,-3,5,0.50
1988-12-24,20.3,14.6,10,-4,3,0.00
1988-12-25,20.5,14.6,21,8,16,1.30
1988-12-26,21.5,15.9,5,-15,-2,0.40
1988-12-27,22.3,16.3,0,-18,-11,0.00
1988-12-28,22.3,16.3,17,-8,-1,0.30
1988-12-29,22.5,16.6,1,-6,-3,0.00
1988-12-30,22.5,16.6,13,0,9,0.00
1988-12-31,22.6,16.6,26,8,14,0.00
1989-01-01,22.6,16.6,10,7,8,0.40
1989-01-02,23.6,17.0,19,6,11,0.10
1989-01-03,23.6,17.1,24,8,16,0.00
1989-01-04,23.6,17.1,39,17,25,0.70
1989-01-05,24.3,17.8,19,15,17,0.30
1989-01-06,24.5,18.1,16,-8,8,0.70
1989-01-07,25.3,18.8,-5,-10,-8,0.30
1989-01-08,26.0,19.1,-4,-10,-7,0.40
1989-01-09,26.3,19.5,12,-5,4,0.30
1989-01-10,26.4,19.8,22,11,15,0.30
1989-01-11,26.4,20.1,9,-10,0,0.40
1989-01-12,26.0,20.5,11,-13,-3,0.00
1989-01-13,25.5,20.5,18,2,7,0.10
1989-01-14,25.0,20.6,6,-1,1,0.00
1989-01-15,25.0,20.6,4,-7,-3,0.00
1989-01-16,25.0,20.6,13,-1,6,0.00
1989-01-17,25.0,20.6,21,9,13,0.00
1989-01-18,25.0,20.6,25,9,16,0.00
1989-01-19,25.0,20.6,36,12,19,0.00
1989-01-20,25.0,20.6,29,15,20,0.20
1989-01-21,25.3,20.8,28,13,18,0.00
1989-01-22,25.3,20.8,28,12,19,0.00
1989-01-23,25.7,20.8,29,16,20,0.00
1989-01-24,26.0,20.8,25,9,18,0.50
1989-01-25,26.6,21.3,15,-6,4,0.00
1989-01-26,26.9,21.3,38,-5,15,0.00
1989-01-27,27.1,21.3,34,11,21,0.00
1989-01-28,27.4,21.3,23,4,11,0.20
1989-01-29,27.7,21.5,24,4,13,0.00
1989-01-30,27.8,21.5,33,16,24,0.10
1989-01-31,28.0,21.6,34,18,24,0.00
1989-02-01,28.2,21.6,26,18,21,0.20
1989-02-02,28.3,21.8,21,7,13,0.00
1989-02-03,28.4,21.8,14,0,8,0.70
1989-02-04,29.1,22.5,16,-23,5,0.30
1989-02-05,29.9,22.8,-6,-30,-20,0.00
1989-02-06,30.0,22.8,8,-22,-12,0.00
1989-02-07,30.1,22.8,7,-15,-5,0.20
1989-02-08,30.1,23.0,11,-7,2,0.00
1989-02-09,30.1,23.0,19,5,15,0.00
1989-02-10,30.2,23.0,23,19,20,0.60
1989-02-11,30.9,23.6,32,11,19,0.20
1989-02-12,31.4,23.8,16,3,10,0.30
1989-02-13,31.9,24.1,13,-4,3,0.20
1989-02-14,32.1,24.3,8,-3,1,0.30
1989-02-15,32.5,24.6,11,-3,5,0.00
1989-02-16,32.6,24.6,25,5,14,0.00
1989-02-17,32.6,24.6,31,12,18,0.00
1989-02-18,32.6,24.6,23,15,19,0.50
1989-02-19,33.2,25.1,23,18,20,0.70
1989-02-20,34.0,25.8,17,8,13,0.50
1989-02-21,35.0,26.3,18,7,10,0.40
1989-02-22,35.4,26.7,23,8,15,0.00
1989-02-23,35.3,26.7,25,17,19,0.10
1989-02-24,35.3,26.8,42,19,29,0.10
1989-02-25,35.3,26.9,40,24,30,0.00
1989-02-26,35.3,26.9,26,11,21,0.80
1989-02-27,35.9,27.7,15,4,8,0.00
1989-02-28,35.9,27.7,23,6,14,0.00
1989-03-01,35.9,27.7,31,11,20,0.00
1989-03-02,35.9,27.7,28,21,23,1.30
1989-03-03,37.4,29.0,30,-5,13,0.30
1989-03-04,37.9,29.3,22,-9,1,0.00
1989-03-05,38.0,29.3,32,-3,13,0.00
1989-03-06,38.0,29.3,27,12,21,0.00
1989-03-07,38.0,29.3,38,23,28,0.30
1989-03-08,38.0,29.6,45,30,36,0.80
1989-03-09,38.0,30.4,55,33,41,0.00
1989-03-10,38.0,30.4,54,35,41,0.00
1989-03-11,38.0,30.4,50,31,38,0.00
1989-03-12,38.0,30.4,47,28,34,0.00
1989-03-13,38.0,30.4,43,9,27,0.40
1989-03-14,38.6,30.8,14,2,7,0.20
1989-03-15,38.6,31.0,20,3,13,0.10
1989-03-16,38.6,31.1,42,18,30,0.30
1989-03-17,38.7,31.4,28,8,15,0.20
1989-03-18,39.0,31.6,35,10,24,0.10
1989-03-19,39.1,31.7,28,15,22,0.90
1989-03-20,40.5,32.6,35,5,16,0.10
1989-03-21,40.7,32.7,26,4,17,0.00
1989-03-22,40.9,32.7,33,19,25,0.10
1989-03-23,41.3,32.8,30,20,25,0.20
1989-03-24,41.8,33.0,42,23,32,0.30
1989-03-25,42.1,33.3,44,25,33,0.00
1989-03-26,42.3,33.3,44,24,32,0.00
1989-03-27,42.5,33.3,32,19,24,0.10
1989-03-28,42.8,33.4,41,18,28,0.60
1989-03-29,43.6,34.0,27,14,21,0.70
1989-03-30,45.0,34.7,20,8,13,0.20
1989-03-31,45.7,34.9,36,9,24,0.40
1989-04-01,46.5,35.3,20,19,19,0.30
1989-04-02,47.3,35.6,26,15,22,0.80
1989-04-03,48.9,36.4,26,15,22,0.70
1989-04-04,50.6,37.1,19,8,13,1.20
1989-04-05,51.1,38.3,32,14,24,0.30
1989-04-06,51.4,38.6,44,25,33,0.10
1989-04-07,51.6,38.7,32,29,31,0.00
1989-04-08,51.7,38.7,39,26,31,0.00
1989-04-09,51.7,38.7,32,-4,17,0.00
1989-04-10,51.6,38.7,34,-7,17,0.00
1989-04-11,51.6,38.7,45,19,28,0.10
1989-04-12,51.9,38.8,44,12,28,0.00
1989-04-13,52.2,38.8,46,18,32,0.00
1989-04-14,52.2,38.8,51,26,37,0.00
1989-04-15,52.2,38.8,48,29,36,0.10
1989-04-16,52.2,38.9,40,29,33,0.20
1989-04-17,52.3,39.1,48,29,37,0.00
1989-04-18,52.3,39.1,49,29,38,0.00
1989-04-19,52.6,39.1,56,32,44,0.00
1989-04-20,52.5,39.1,66,38,48,0.00
1989-04-21,52.5,39.1,57,37,46,0.00
1989-04-22,52.0,39.1,53,39,44,0.00
1989-04-23,51.2,39.1,55,36,45,0.00
1989-04-24,51.2,39.1,51,34,42,0.00
1989-04-25,50.8,39.1,51,32,41,0.00
1989-04-26,50.3,39.1,45,23,34,0.00
1989-04-27,50.0,39.1,28,15,20,0.10
1989-04-28,49.7,39.2,37,15,22,0.20
1989-04-29,49.2,39.4,29,15,20,0.10
1989-04-30,49.0,39.5,33,11,22,0.10
1989-05-01,48.7,39.6,44,-57,29,0.40
1989-05-02,48.8,40.0,41,26,31,0.20
1989-05-03,48.9,40.2,37,24,28,0.70
1989-05-04,49.4,40.9,38,23,30,0.40
1989-05-05,50.0,41.3,51,22,37,0.00
1989-05-06,50.2,41.3,57,33,44,0.00
1989-05-07,51.0,41.3,60,38,47,0.00
1989-05-08,51.5,41.3,55,37,44,0.00
1989-05-09,51.3,41.3,62,35,46,0.20
1989-05-10,51.2,41.5,52,32,40,0.00
1989-05-11,49.9,41.5,54,30,42,0.10
1989-05-12,49.4,41.6,43,21,29,0.00
1989-05-13,47.7,41.6,45,20,32,0.00
1989-05-14,46.9,41.6,45,24,29,0.40
1989-05-15,47.1,42.0,44,23,33,0.10
1989-05-16,46.4,42.1,47,27,33,0.00
1989-05-17,45.6,42.1,47,28,36,0.10
1989-05-18,45.7,42.2,54,31,43,0.00
1989-05-19,45.0,42.2,41,23,32,0.00
1989-05-20,44.5,42.2,53,27,40,0.00
1989-05-21,43.7,42.2,52,36,44,0.00
1989-05-22,41.4,42.2,60,35,48,0.00
1989-05-23,39.5,42.2,56,42,48,0.00
1989-05-24,37.9,42.2,42,25,33,0.00
1989-05-25,36.6,42.2,38,20,29,0.00
1989-05-26,35.7,42.2,47,22,35,0.00
1989-05-27,34.9,42.2,56,32,45,0.00
1989-05-28,33.2,42.2,58,41,49,0.00
1989-05-29,30.7,42.2,56,40,48,0.00
1989-05-30,28.3,42.2,50,31,42,0.00
1989-05-31,27.0,42.2,46,26,34,0.00
1989-06-01,26.2,42.2,53,27,42,0.00
1989-06-02,24.8,42.2,55,33,44,0.00
1989-06-03,23.1,42.2,54,31,39,0.00
1989-06-04,22.1,42.2,51,29,36,0.00
1989-06-05,21.6,42.2,57,-57,42,0.00
1989-06-06,20.0,42.2,52,,40,0.00
1989-06-07,19.3,42.2,57,33,44,0.00
1989-06-08,18.1,42.2,55,34,42,0.10
1989-06-09,17.1,42.3,55,33,41,0.00
1989-06-10,16.1,42.3,52,36,42,0.30
1989-06-11,14.8,42.6,55,36,44,0.00
1989-06-12,12.8,42.6,53,34,42,0.10
1989-06-13,11.5,42.7,54,33,41,0.00
1989-06-14,9.8,42.7,55,35,45,0.00
1989-06-15,7.9,42.7,67,41,53,0.00
1989-06-16,5.8,42.7,65,36,54,0.00
1989-06-17,4.1,42.7,35,31,32,0.00
1989-06-18,2.3,42.7,66,41,55,0.00
1989-06-19,0.0,42.7,68,52,59,0.00
1989-06-20,0.0,42.7,62,34,53,0.00
1989-06-21,0.0,42.7,43,20,30,0.00
1989-06-22,0.0,42.7,50,-57,35,0.00
1989-06-23,0.0,42.7,46,31,37,0.00
1989-06-24,0.0,42.7,58,31,44,0.00
1989-06-25,0.0,42.7,49,36,39,0.00
1989-06-26,0.0,42.7,57,35,47,0.00
1989-06-27,0.0,42.7,63,41,53,0.00
1989-06-28,0.0,42.7,62,42,51,0.00
1989-06-29,0.0,42.7,63,44,54,0.00
1989-06-30,0.0,42.7,70,-60,57,0.00
1989-07-01,0.0,42.7,68,-59,56,0.00
1989-07-02,0.0,42.7,73,47,60,0.00
1989-07-03,0.0,42.7,73,52,62,0.00
1989-07-04,0.0,42.7,77,52,64,0.00
1989-07-05,0.0,42.7,80,49,62,0.00
1989-07-06,0.0,42.7,79,56,67,0.00
1989-07-07,0.0,42.7,77,56,65,0.00
1989-07-08,0.0,42.7,76,55,63,0.00
1989-07-09,0.0,42.7,76,,62,0.00
1989-07-10,0.0,42.7,68,-58,52,0.00
1989-07-11,0.0,42.7,68,46,53,0.10
1989-07-12,0.0,42.8,53,45,48,0.00
1989-07-13,0.0,42.8,63,45,53,0.00
1989-07-14,0.0,42.8,65,43,53,0.00
1989-07-15,0.0,42.8,70,45,57,0.00
1989-07-16,0.0,42.8,69,50,58,0.00
1989-07-17,0.0,42.8,67,44,54,0.00
1989-07-18,0.0,42.8,68,-60,53,0.00
1989-07-19,0.0,42.8,69,45,57,0.00
1989-07-20,0.0,42.8,71,47,59,0.00
1989-07-21,0.0,42.8,71,50,60,0.00
1989-07-22,0.0,42.8,68,45,53,0.60
1989-07-23,0.0,43.4,64,43,50,0.60
1989-07-24,0.0,44.0,58,41,48,0.10
1989-07-25,0.0,44.1,60,-60,48,0.00
1989-07-26,0.0,44.1,65,43,53,0.20
1989-07-27,0.0,44.3,65,,50,0.70
1989-07-28,0.0,45.0,66,45,53,0.00
1989-07-29,0.0,45.0,61,42,48,1.30
1989-07-30,0.0,46.3,60,40,48,0.00
1989-07-31,0.0,46.3,69,43,55,0.00
1989-08-01,0.0,46.3,62,46,53,0.10
1989-08-02,0.0,46.4,61,41,49,0.00
1989-08-03,0.0,46.4,62,46,53,0.00
1989-08-04,0.0,46.4,61,41,50,0.00
1989-08-05,0.0,46.4,66,,53,0.00
1989-08-06,0.0,46.4,62,42,51,0.00
1989-08-07,0.0,46.4,61,41,51,0.00
1989-08-08,0.0,46.4,65,44,55,0.00
1989-08-09,0.0,46.4,65,-60,51,0.10
1989-08-10,0.0,46.5,53,44,46,0.00
1989-08-11,0.0,46.5,61,46,51,0.00
1989-08-12,0.0,46.5,51,40,46,0.10
1989-08-13,0.0,46.6,59,38,49,0.00
1989-08-14,0.0,46.6,62,43,52,0.10
1989-08-15,0.0,46.7,64,39,50,0.00
1989-08-16,0.0,46.7,62,42,50,0.00
1989-08-17,0.0,46.7,59,-60,40,0.10
1989-08-18,0.0,46.8,58,39,47,0.00
1989-08-19,0.0,46.8,54,36,42,0.20
1989-08-20,0.0,47.0,53,34,42,0.00
1989-08-21,0.0,47.0,56,35,45,0.00
1989-08-22,0.0,47.0,47,39,41,0.10
1989-08-23,0.0,47.1,64,45,53,0.00
1989-08-24,0.0,47.1,61,39,51,0.00
1989-08-25,0.0,47.1,57,38,47,0.00
1989-08-26,0.0,47.1,63,38,50,0.10
1989-08-27,0.0,47.2,63,42,52,0.00
1989-08-28,0.0,47.2,64,42,52,0.00
1989-08-29,0.0,47.2,67,-60,54,0.00
1989-08-30,0.0,47.2,65,47,56,0.00
1989-08-31,0.0,47.2,64,,51,0.00
1989-09-01,0.0,47.2,65,43,54,0.00
1989-09-02,0.0,47.2,65,46,54,0.00
1989-09-03,0.0,47.2,65,43,53,0.00
1989-09-04,0.0,47.2,65,39,51,0.00
1989-09-05,0.0,47.2,63,42,51,0.00
1989-09-06,0.0,47.2,64,,52,0.00
1989-09-07,0.0,47.2,65,48,55,0.00
1989-09-08,0.0,47.2,49,31,37,1.00
1989-09-09,0.0,48.2,46,29,35,0.30
1989-09-10,0.0,48.5,45,31,35,0.00
1989-09-11,0.0,48.5,46,29,33,0.20
1989-09-12,0.0,48.7,37,26,30,0.60
1989-09-13,0.0,49.3,42,26,32,0.00
1989-09-14,0.0,49.3,54,28,41,0.00
1989-09-15,0.0,49.3,56,36,46,0.00
1989-09-16,0.0,49.3,60,38,48,0.00
1989-09-17,0.0,49.3,62,42,51,0.00
1989-09-18,0.0,49.3,57,-60,46,0.00
1989-09-19,0.0,49.3,59,-60,46,0.00
1989-09-20,0.2,49.3,48,30,37,0.40
1989-09-21,0.0,49.7,36,,30,0.10
1989-09-22,0.0,49.8,51,28,37,0.00
1989-09-23,0.0,49.8,55,35,44,0.00
1989-09-24,0.0,49.8,57,35,44,0.00
1989-09-25,0.0,49.8,61,38,49,0.00
1989-09-26,0.0,49.8,62,42,50,0.00
1989-09-27,0.0,49.8,62,-60,46,0.00
1989-09-28,0.0,49.8,61,-60,47,0.00
1989-09-29,0.0,49.8,63,-60,49,0.00
1989-09-30,0.0,49.8,61,43,50,0.00
1989-10-01,0.0,0.0,47,27,36,0.00
1989-10-02,0.0,0.0,56,35,44,0.00
1989-10-03,0.0,0.0,55,33,44,0.40
1989-10-04,0.0,0.4,39,25,32,0.10
1989-10-05,0.0,0.5,42,19,30,0.00
1989-10-06,0.0,0.5,28,26,26,0.00
1989-10-07,0.0,0.5,45,28,35,0.00
1989-10-08,0.0,0.5,47,28,37,0.00
1989-10-09,0.0,0.5,51,31,40,0.00
1989-10-10,0.0,0.5,55,33,43,0.00
1989-10-11,0.0,0.5,54,,41,0.00
1989-10-12,0.0,0.5,57,36,45,0.00
1989-10-13,0.0,0.5,59,37,46,0.00
1989-10-14,0.0,0.5,57,40,46,0.00
1989-10-15,0.0,0.5,39,25,32,0.20
1989-10-16,0.0,0.7,27,20,24,0.20
1989-10-17,0.0,0.9,31,16,21,0.00
1989-10-18,0.0,0.9,36,-60,23,0.00
1989-10-19,0.0,0.9,27,20,22,0.00
1989-10-20,0.0,0.9,46,29,36,0.00
1989-10-21,0.0,0.9,45,29,35,0.00
1989-10-22,0.0,0.9,38,28,31,0.30
1989-10-23,0.3,1.2,44,-60,34,0.00
1989-10-24,0.3,1.2,51,-60,38,0.00
1989-10-25,0.3,1.2,47,-60,37,0.00
1989-10-26,0.3,1.2,32,18,22,1.30
1989-10-27,1.6,2.5,35,17,24,0.20
1989-10-28,1.8,2.7,23,9,16,0.30
1989-10-29,2.1,3.0,26,7,12,0.20
1989-10-30,2.3,3.2,21,-60,11,0.00
1989-10-31,2.3,3.2,24,6,15,0.30
1989-11-01,2.6,3.5,17,-1,7,0.10
1989-11-02,2.7,3.6,23,-60,13,0.00
1989-11-03,2.7,3.6,26,13,19,0.00
1989-11-04,2.7,3.6,25,18,22,0.30
1989-11-05,3.2,3.9,31,18,23,0.50
1989-11-06,3.8,4.4,23,17,19,0.50
1989-11-07,4.4,4.9,19,-60,15,0.40
1989-11-08,4.9,5.3,21,-60,15,0.10
1989-11-09,5.2,5.4,26,-60,21,0.10
1989-11-10,5.3,5.5,32,26,28,0.10
1989-11-11,5.4,5.6,43,26,33,0.00
1989-11-12,5.5,5.6,45,28,35,0.00
1989-11-13,5.5,5.6,40,24,31,0.00
1989-11-14,5.6,5.6,28,-60,13,0.70
1989-11-15,6.5,6.3,16,3,8,0.20
1989-11-16,6.8,6.5,19,-60,13,0.00
1989-11-17,6.8,6.5,29,14,19,0.00
1989-11-18,6.8,6.5,29,16,22,0.00
1989-11-19,6.9,6.5,42,22,34,0.00
1989-11-20,6.9,6.5,59,33,41,0.00
1989-11-21,7.0,6.5,40,18,31,0.00
1989-11-22,7.0,6.5,29,15,21,0.10
1989-11-23,7.0,6.6,35,21,26,0.00
1989-11-24,7.0,6.6,29,17,23,0.90
1989-11-25,8.2,7.5,22,15,17,0.70
1989-11-26,8.9,8.2,25,10,20,1.40
1989-11-27,10.8,9.6,13,1,7,0.70
1989-11-28,11.7,10.3,14,-60,-1,0.00
1989-11-29,11.7,10.3,22,2,10,0.10
1989-11-30,11.7,10.4,42,-60,23,0.00
1989-12-01,11.8,10.4,29,12,19,0.00
1989-12-02,11.8,10.4,31,16,24,0.00
1989-12-03,11.9,10.4,33,19,24,0.00
1989-12-04,11.9,10.4,29,18,23,0.00
1989-12-05,12.0,10.4,29,16,23,0.10
1989-12-06,12.1,10.5,26,12,17,0.40
1989-12-07,12.7,10.9,18,-60,10,0.20
1989-12-08,12.9,11.1,26,9,17,0.00
1989-12-09,12.9,11.1,25,10,17,0.40
1989-12-10,13.6,11.5,13,-5,4,0.60
1989-12-11,14.3,12.1,-1,-11,-7,0.10
1989-12-12,14.3,12.2,2,-6,-1,0.10
1989-12-13,14.6,12.3,8,-60,4,0.50
1989-12-14,15.7,12.8,14,7,11,0.90
1989-12-15,17.6,13.7,20,5,12,0.90
1989-12-16,18.4,14.6,17,-1,4,0.40
1989-12-17,18.9,15.0,8,-3,3,0.60
1989-12-18,20.0,15.6,6,-5,-1,0.40
1989-12-19,20.4,16.0,14,-2,5,0.00
1989-12-20,20.7,16.0,19,-60,11,0.10
1989-12-21,20.7,16.1,13,-60,8,0.10
1989-12-22,21.1,16.2,14,-60,4,0.10
1989-12-23,21.2,16.3,25,14,18,0.30
1989-12-24,21.3,16.6,22,11,15,0.00
1989-12-25,21.4,16.6,22,11,15,0.10
1989-12-26,21.4,16.7,26,12,18,0.10
1989-12-27,21.5,16.8,38,17,24,0.10
1989-12-28,21.5,16.9,27,13,18,0.00
1989-12-29,21.5,16.9,17,-60,11,0.20
1989-12-30,21.9,17.1,14,0,5,0.20
1989-12-31,22.2,17.3,13,2,8,0.10
1990-01-01,22.4,17.4,24,9,15,0.00
1990-01-02,22.5,17.4,23,7,15,0.10
1990-01-03,22.6,17.5,8,-7,-1,0.00
1990-01-04,22.6,17.5,3,-6,-1,0.10
1990-01-05,22.8,17.6,15,-60,3,0.00
1990-01-06,22.8,17.6,23,2,11,0.10
1990-01-07,22.9,17.7,23,9,14,0.00
1990-01-08,22.9,17.7,22,17,20,0.50
1990-01-09,23.7,18.2,29,19,24,0.50
1990-01-10,23.9,18.7,31,18,24,0.00
1990-01-11,24.0,18.7,33,20,25,0.00
1990-01-12,24.0,18.7,41,20,28,0.00
1990-01-13,24.0,18.7,28,20,22,0.50
1990-01-14,24.7,19.2,24,15,19,0.20
1990-01-15,24.9,19.4,27,12,17,0.40
1990-01-16,25.3,19.8,17,8,11,0.20
